"gene_id","L22.1","L22.2","L22.3","R22.1","R22.2","R22.3","L27.1","L27.2","L27.3","R27.1","R27.2","R27.3","L32.1","L32.2","L32.3","R32.1","R32.2","R32.3"
"K03701",120,70,53,75,77,62,64,33,28,164,122,106,130,99,98,111,130,97
"K03702",149,116,74,92,118,102,74,42,30,153,167,134,126,103,121,130,134,117
"K03703",85,32,18,56,30,56,14,8,10,60,49,78,100,74,76,53,48,38
"K03705",121,80,26,47,67,80,14,12,8,179,121,100,156,147,121,115,160,85
"K03707",77,29,23,33,50,39,7,10,10,57,36,56,31,39,30,51,43,43
"K03711",1262,445,174,499,586,736,234,98,28,1254,880,738,877,882,551,647,729,763
"K03723",448,266,105,223,260,268,97,70,28,463,439,436,827,731,530,321,338,358
"K03742",495,201,109,271,419,379,102,58,20,460,322,340,467,348,218,333,277,282
"K03748",32,32,2,13,37,39,2,8,2,41,27,25,21,32,15,30,21,30
"K03750",317,154,113,198,220,214,92,76,33,442,293,282,400,312,252,246,268,233
"K03752",62,10,6,19,38,27,7,6,0,25,35,35,37,48,15,20,23,39
"K03786",2405,820,184,1249,1317,1813,175,94,16,2303,1883,1662,1931,1460,888,1070,1315,1204
"K03787",2162,1069,496,917,1059,1124,255,176,66,757,774,673,832,746,546,508,574,457
"K03789",323,128,49,126,167,273,41,17,0,399,264,224,320,290,167,180,218,203
"K03790",16,8,2,28,26,29,5,4,0,60,58,62,51,55,27,59,50,22
"K03795",609,265,101,427,483,496,165,97,22,1581,919,972,654,554,418,1063,993,939
"K03797",3307,1853,1059,2115,2449,2537,1140,701,281,3555,2810,3066,4154,3645,2693,3303,3048,3375
"K03798",34175,19999,12516,19500,24668,22374,6687,4331,1729,24990,19552,17461,24653,22361,16951,17737,17391,16804
"K03801",94,35,9,54,73,90,4,8,2,189,148,114,97,118,43,97,86,68
"K03802",12409,5369,2018,5937,7175,8445,1360,942,216,15464,11441,11418,10581,8762,6055,7976,8323,7088
"K03810",517,226,133,338,454,367,135,48,26,834,603,614,602,514,448,355,405,421
"K03818",441,181,73,146,187,239,60,33,10,397,273,241,397,292,174,189,262,214
"K03820",184,84,14,108,119,182,33,10,0,269,191,142,188,159,119,99,115,116
"K03832",1007,530,350,424,502,434,277,156,130,385,332,329,594,618,526,492,451,574
"K03839",48916,23983,11231,9636,11612,12217,16309,9421,3574,23269,17476,15170,54004,48599,39252,24533,22590,24913
"K03841",1609,824,442,638,759,834,286,151,50,886,841,713,1070,1062,723,783,748,701
"K03856",1818,916,474,1218,1453,1330,439,319,139,2175,1464,1448,1955,1787,1423,1756,1788,1562
"K03885",35923,22732,13906,19394,24711,23959,8987,5799,3061,20440,19071,16572,16219,17190,15725,20877,21700,25424
"K03924",327,171,80,127,212,255,60,43,4,426,353,345,371,309,206,274,332,232
"K03969",4112,1805,954,1968,2122,2670,830,544,211,4150,3008,2724,3875,3253,2224,3140,2980,2976
"K03977",495,258,126,334,417,408,112,92,24,636,514,511,437,337,273,568,478,435
"K03979",142,94,32,71,54,75,37,17,8,148,135,135,126,147,117,74,98,117
"K03980",194,78,46,106,108,133,68,36,8,276,194,210,481,327,250,211,187,241
"K04034",295,180,101,231,344,303,184,102,44,879,497,381,419,482,342,551,534,481
"K04035",1478,670,310,2248,2089,2458,1031,544,202,8220,4485,4070,3905,2992,2175,3919,4277,4255
"K04037",2263,1140,589,1648,1767,1892,571,372,136,4162,2507,2415,2237,1856,1394,2153,2151,2044
"K04038",1450,722,460,1105,1234,1187,419,252,118,2240,1572,1600,1334,1216,898,1533,1294,1291
"K04039",111,52,34,148,96,171,58,56,29,464,264,232,218,100,94,276,249,241
"K04040",550,279,134,353,396,375,153,54,36,621,484,431,817,724,426,316,330,386
"K04042",853,433,244,392,397,441,150,99,38,790,590,575,814,753,565,527,559,526
"K04043",26053,12814,7848,15748,17894,17824,5998,3845,1507,12733,10656,11847,18529,17480,13670,8443,8293,7548
"K04047",2784,1719,1095,3333,3594,3225,779,441,196,7935,6149,7298,1577,1565,1198,4719,4601,5039
"K04066",676,413,171,438,505,500,134,95,42,627,433,450,506,482,355,414,533,336
"K04068",344,127,101,120,107,130,69,46,13,189,133,77,395,398,264,203,231,328
"K04075",654,185,60,229,277,412,69,40,4,472,310,263,609,512,328,252,337,254
"K04077",31220,15303,11207,50460,51865,53601,19047,12564,5100,49904,39299,42664,60016,58573,47463,34572,33804,30829
"K04078",7436,3328,1977,10545,11542,12184,3495,2273,768,11157,7839,9151,15321,14149,10665,7206,7842,6993
"K04079",9956,4919,2680,5603,6793,6435,2182,1436,502,3622,3616,5081,9523,9058,7088,4192,3893,3609
"K04083",814,347,152,423,452,613,118,60,17,800,515,509,454,409,270,370,426,312
"K04085",411,165,41,175,213,219,61,18,6,210,158,257,352,285,227,150,197,168
"K04096",194,84,52,100,124,148,20,24,6,198,179,162,201,120,74,112,118,129
"K04485",183,58,32,55,70,103,24,10,8,136,97,97,101,120,87,94,83,88
"K04487",13618,7753,4450,8747,11469,11174,1734,1160,420,11155,10224,7839,5281,5360,4533,9899,12298,14299
"K04518",585,208,45,372,494,582,96,65,20,1231,724,859,756,660,420,496,610,599
"K04564",373,139,77,99,140,146,30,33,10,241,187,148,324,317,188,122,157,130
"K04567",659,301,163,417,487,479,160,99,54,552,428,398,550,455,377,404,348,309
"K04651",94,41,23,50,58,38,2,12,0,25,21,5,35,29,19,28,32,38
"K04652",298,159,94,187,208,238,40,19,12,126,128,88,121,121,87,129,112,112
"K04653",0,6,0,2,7,0,0,0,0,21,11,9,12,5,8,6,6,4
"K04654",12,12,0,10,7,16,8,0,4,47,36,12,13,14,15,14,26,28
"K04655",326,205,112,180,201,217,54,36,26,145,116,87,101,86,115,89,89,107
"K04656",224,126,38,139,134,125,80,38,10,394,273,255,263,244,211,277,250,279
"K04708",688,277,104,495,532,697,111,90,14,1152,660,691,881,781,542,541,680,531
"K04719",178,105,56,137,161,170,86,32,22,248,190,164,106,84,86,259,224,245
"K04720",4589,1785,523,2477,2809,3534,429,278,71,5694,3924,3788,3682,3099,1887,2644,3326,2549
"K04749",4538,1573,689,2265,2469,2911,490,301,53,5739,4010,3688,3496,2960,1987,2634,2870,2256
"K04751",827,321,154,489,552,653,69,79,4,1342,944,807,853,769,409,473,602,445
"K04757",2548,1010,369,987,1220,1503,335,163,37,1481,1162,1179,2309,1955,1195,1193,1358,1257
"K04758",8,6,0,3,1,7,2,2,0,24,6,4,26,15,9,8,7,7
"K04759",353,117,76,127,142,212,38,20,6,190,141,175,328,197,119,137,127,100
"K04771",2691,1578,808,1360,1742,1678,667,312,157,1985,1572,1684,2579,2285,1566,2174,2014,2002
"K04773",4664,2404,1089,2634,3277,3506,1003,553,198,4770,3447,3618,4511,3561,2784,4198,4022,3715
"K05275",314,168,73,128,182,204,55,22,16,331,255,231,324,295,182,240,234,228
"K05303",368,160,100,421,449,437,96,78,44,702,502,577,492,379,284,627,537,474
"K05337",1362,572,198,578,654,660,154,102,30,903,627,620,1043,812,493,493,475,552
"K05356",2366,974,283,1093,1188,1351,240,111,26,1790,1323,1325,1436,1082,720,1020,1128,808
"K05366",1598,877,461,1025,1082,1138,374,260,97,1811,1441,1381,1579,1400,985,1062,1082,1078
"K05369",1753,721,286,2046,2121,2616,522,315,68,6183,3290,3375,2719,2135,1467,2704,3048,2753
"K05370",4627,1640,440,2701,3306,4100,574,422,48,8964,5895,6183,6947,5532,3602,5007,5614,4779
"K05371",891,397,139,564,678,730,228,103,26,1406,1031,1018,1061,850,588,1012,1042,819
"K05376",19819,11683,7351,22870,24078,22612,12916,8654,4561,80553,48278,46589,44599,35036,29015,47187,45945,44386
"K05377",27301,13426,7223,26072,28631,30274,11453,7351,3199,114904,69026,63683,63230,48708,34932,53065,58178,49163
"K05378",9698,4748,2068,6833,8331,9221,2773,1543,400,30962,18639,18315,15443,11805,8089,11007,13617,11669
"K05380",11667,5899,2799,10434,11867,12125,4662,2807,1112,38777,22586,20305,19646,15063,11418,19730,19565,18739
"K05381",313,106,17,220,205,269,27,11,2,411,226,257,193,155,97,152,188,165
"K05382",5061,2106,936,2738,3258,3675,765,458,114,5860,3803,3520,4301,3778,2462,2992,3349,2876
"K05383",460,257,157,497,549,586,188,125,58,1084,755,683,878,729,569,771,748,770
"K05384",619,291,197,515,535,651,139,108,30,1134,716,647,596,671,486,611,736,677
"K05385",435,226,148,315,322,332,121,60,39,844,410,436,458,346,279,434,436,452
"K05386",571,261,101,486,543,682,164,102,35,1605,1039,850,1131,873,571,715,988,803
"K05515",2222,1096,479,986,1235,1240,390,242,88,1402,1124,1021,1821,1756,1231,1118,1251,1263
"K05516",1658,808,440,991,1195,1161,303,165,76,972,768,752,1248,1022,842,619,676,582
"K05520",193,99,60,106,116,100,80,54,34,269,202,162,303,273,156,221,200,185
"K05527",1274,626,301,581,787,756,216,140,80,1311,910,875,1165,1055,771,875,934,847
"K05540",222,139,56,152,145,105,64,38,12,154,129,153,134,156,99,118,94,107
"K05566",149,96,21,139,151,112,27,16,10,161,143,147,161,159,123,159,126,157
"K05572",3038,1333,574,1560,1997,1984,501,316,102,3185,2374,2386,2183,1850,1359,1565,1953,1748
"K05573",4338,2225,944,1765,2390,2372,775,489,165,4205,3381,4164,3947,3585,2505,2365,2919,2931
"K05574",1825,890,275,1104,1367,1459,215,146,30,1810,1598,1611,1924,1531,979,1079,1193,1276
"K05575",27644,13098,5914,7091,9478,9408,2490,1445,485,8010,6826,6615,13292,11394,7774,4808,4939,4588
"K05576",715,264,115,272,375,448,76,33,8,705,462,454,435,363,253,281,364,344
"K05577",1852,990,491,1077,1283,1281,437,223,83,2356,1656,1519,2174,1857,1369,1493,1684,1548
"K05578",1800,779,269,708,983,1000,258,120,30,1417,987,1149,1066,913,621,798,856,837
"K05579",2840,1800,1164,1670,2057,1859,775,578,225,1850,1926,1890,1724,1805,1553,1664,1667,1607
"K05580",2506,1106,513,1399,1438,1619,442,286,89,2187,1637,1672,1593,1365,908,1278,1257,1177
"K05581",3274,1516,551,1741,2151,2548,452,265,56,3292,2684,2724,3128,2581,1645,1798,2148,1825
"K05582",3749,1967,1055,2343,2910,2900,709,495,151,3497,3103,3114,3340,3238,2441,2526,2907,2715
"K05583",263,112,48,144,163,183,71,49,7,292,197,216,282,258,179,180,206,202
"K05584",568,357,102,268,262,339,85,52,10,417,381,366,528,431,250,354,353,281
"K05585",2221,1071,589,1192,1355,1338,349,243,125,2233,1679,1377,1466,1357,1064,1574,1717,1482
"K05592",31095,16278,9751,16629,21129,19149,3723,2347,849,15690,12716,12891,13853,12118,9615,11264,11163,11258
"K05770",371,201,82,216,279,297,96,49,18,565,390,362,677,584,429,509,490,468
"K05780",2,2,0,0,2,1,0,0,0,5,1,2,1,2,6,2,0,0
"K05781",4,0,3,4,2,2,4,0,0,7,2,0,4,5,2,2,3,0
"K05795",1454,569,309,641,737,793,246,148,26,1348,979,815,1139,993,619,752,803,735
"K05808",2547,1241,541,1671,1701,2088,596,395,88,5544,3737,3494,3177,2601,1845,2733,3099,2682
"K05810",317,161,73,192,204,289,58,30,16,706,427,362,464,338,255,260,290,241
"K05837",955,438,260,579,591,649,188,99,39,1161,831,852,1039,880,512,792,866,728
"K05838",176,60,27,105,99,125,41,28,16,211,193,236,397,325,242,230,309,230
"K05844",69,12,6,30,29,35,6,6,8,54,60,52,83,56,53,28,49,40
"K05895",135,39,16,53,54,100,28,10,10,170,85,117,164,135,113,129,104,96
"K05896",864,275,84,298,371,446,54,52,6,492,476,498,788,683,343,343,478,377
"K05897",634,356,179,543,667,641,209,153,56,687,515,542,525,510,400,674,591,570
"K05928",654,306,193,290,351,354,130,119,18,714,485,547,539,582,346,411,549,479
"K05936",150,65,14,90,105,137,25,24,6,254,134,154,242,200,118,95,145,101
"K05946",285,149,75,173,174,223,48,38,14,348,269,277,380,370,185,259,266,212
"K05979",173,118,68,308,270,274,98,68,28,1009,588,487,392,376,226,570,594,564
"K06024",66,34,4,46,43,54,12,2,2,80,62,73,73,43,34,52,29,36
"K06041",261,79,30,261,309,304,59,31,8,661,431,492,426,420,288,381,361,375
"K06042",1352,531,235,714,882,1077,158,124,28,2199,1456,1381,1342,1134,838,953,1053,800
"K06045",47,72,75,170,191,169,107,76,93,463,217,186,165,95,100,194,183,149
"K06048",2345,1212,532,973,1374,1300,335,220,59,1794,1219,1143,1344,1173,884,1184,1246,1182
"K06118",5514,2914,1391,3319,3795,3928,1757,1004,340,8247,5421,5417,7696,6752,4906,5263,5066,4830
"K06119",765,345,136,412,532,570,219,134,60,985,605,641,1003,789,538,646,728,580
"K06133",89,30,4,58,42,66,12,6,2,48,28,54,90,71,40,28,28,42
"K06137",1039,581,285,1165,1081,1069,252,122,82,3742,2640,2159,1161,1031,670,1089,1015,1242
"K06147",876,422,154,411,525,624,169,74,28,818,545,590,752,631,401,582,530,496
"K06153",877,355,96,352,452,598,94,68,14,777,589,513,787,653,381,375,503,488
"K06158",1233,511,320,579,706,755,248,118,52,715,541,685,992,905,593,471,491,477
"K06162",32,14,4,17,20,24,2,6,2,19,16,6,20,22,20,7,14,18
"K06163",0,0,4,6,1,2,0,0,2,9,2,1,9,0,2,8,6,2
"K06164",2,4,2,5,4,4,0,0,0,12,7,13,7,8,3,2,4,6
"K06165",0,2,2,2,5,4,0,0,0,2,1,3,5,6,2,3,5,2
"K06166",0,0,0,0,0,0,0,1,0,0,2,0,2,4,2,9,3,0
"K06168",270,204,179,284,292,318,158,104,91,485,411,414,510,461,355,479,404,444
"K06169",128,47,22,40,50,55,30,5,2,66,50,73,84,98,43,29,54,64
"K06173",4550,1671,428,3066,3394,5051,457,256,46,9972,7234,7942,5181,3908,2399,3009,4143,2830
"K06178",359,121,37,202,224,266,55,36,4,505,383,320,439,338,186,207,254,205
"K06180",109,58,22,86,66,61,35,22,6,101,69,97,72,39,35,61,74,95
"K06181",37,28,6,20,43,43,16,12,4,51,26,58,87,94,58,79,76,65
"K06187",81,54,22,55,50,105,4,8,2,97,59,50,75,62,45,46,60,45
"K06194",15535,7232,3152,9305,11133,11210,1941,1308,400,10423,9081,8267,13447,11556,7901,5485,5133,5275
"K06196",267,114,62,106,169,188,54,42,18,206,198,176,353,298,200,159,159,129
"K06203",364,157,35,258,265,335,38,34,4,521,328,399,381,342,267,204,265,210
"K06206",40,25,14,26,59,38,2,4,4,52,47,56,39,44,34,50,22,22
"K06207",6083,3338,1981,3181,3779,3611,1896,1019,505,4700,4204,4515,4252,3915,3209,4222,4006,3967
"K06208",1076,370,94,511,572,728,118,66,8,1118,769,755,1217,844,543,655,690,668
"K06213",117,54,23,100,114,125,6,18,0,143,117,84,125,129,50,66,75,95
"K06217",1074,395,101,503,540,687,106,83,10,746,511,644,965,881,537,564,608,431
"K06223",94,38,2,35,86,67,8,2,0,158,145,147,145,137,63,67,85,85
"K06287",246,76,36,108,101,149,46,18,2,199,148,124,174,143,80,107,104,94
"K06338",8650,3135,1465,1697,1728,1815,1314,664,171,1244,912,882,4853,4056,2664,669,617,593
"K06346",5060,1993,671,2047,2303,2729,459,313,76,3558,2659,2490,3508,2816,2087,2310,2135,2007
"K06373",100,33,20,57,84,95,8,8,2,153,84,88,172,99,61,59,58,68
"K06381",358,131,79,272,298,318,126,59,36,734,430,494,567,406,315,350,322,341
"K06400",74,48,14,30,42,48,18,10,8,74,67,63,119,117,77,60,48,60
"K06402",1180,463,210,538,652,745,93,75,31,813,641,500,868,661,489,539,605,530
"K06413",46,32,26,24,27,40,25,14,10,74,21,47,82,83,86,53,44,70
"K06442",152,52,16,56,70,114,14,4,4,272,154,177,204,170,94,134,164,131
"K06678",30,26,4,14,18,35,8,4,10,27,10,16,27,20,12,28,23,22
"K06861",170,68,22,73,95,124,28,18,8,240,127,119,190,154,88,94,133,125
"K06864",163,66,36,80,131,130,64,20,6,222,118,113,200,182,106,152,146,119
"K06867",374,203,76,193,177,288,60,26,18,394,276,307,444,332,224,263,281,254
"K06872",2115,871,385,831,1053,1137,271,160,62,2411,1620,1638,1729,1220,931,1094,1351,1150
"K06873",2654,994,359,997,954,1282,473,270,71,3453,2319,2253,3091,2647,1741,1656,1991,1681
"K06876",59,24,18,47,54,43,23,2,2,93,70,75,102,87,71,59,95,54
"K06877",51,19,12,40,27,33,20,6,4,44,18,30,48,28,20,26,24,24
"K06883",2180,989,440,1101,1380,1336,406,230,94,2357,1599,1623,2279,1991,1268,1907,1820,1851
"K06888",1757,790,458,942,1106,1065,335,208,70,1195,964,1047,1257,988,733,974,944,851
"K06889",41,39,12,61,76,93,44,17,11,195,99,106,191,107,105,115,98,88
"K06891",1490,602,164,429,492,595,127,83,10,733,568,621,1270,1081,701,514,573,580
"K06894",222,120,60,106,151,162,56,42,18,274,150,199,267,248,161,229,181,136
"K06898",69,57,35,60,84,62,26,8,0,155,103,96,88,87,38,106,92,90
"K06901",37,14,10,48,31,45,26,5,4,91,51,70,51,63,36,38,57,51
"K06911",507,290,165,322,363,372,155,120,50,695,498,408,512,427,378,572,548,576
"K06917",126,37,18,57,57,46,26,9,2,47,58,67,125,89,79,43,60,51
"K06920",7,6,0,9,9,15,9,4,0,26,28,16,15,18,5,23,6,9
"K06921",54,30,22,42,51,63,28,16,10,79,61,46,62,67,54,60,55,62
"K06922",764,417,210,460,509,563,240,128,56,738,677,693,776,790,526,670,558,502
"K06923",259,105,38,138,143,189,37,20,2,418,209,218,273,273,129,161,209,150
"K06925",27,14,8,12,10,11,6,8,3,24,15,19,15,30,8,27,6,21
"K06926",51,29,0,12,24,33,7,4,0,38,38,30,64,57,38,18,42,46
"K06929",129,81,18,63,71,118,28,8,2,136,84,94,200,142,134,98,103,91
"K06940",163,61,28,63,74,119,22,26,4,119,91,105,149,114,60,62,87,112
"K06941",170,102,72,160,164,157,56,35,8,240,196,178,140,140,115,202,184,198
"K06942",1011,352,200,477,578,662,167,68,30,990,691,604,737,597,317,463,525,393
"K06946",120,80,38,64,66,54,24,8,18,120,51,74,178,219,129,136,143,166
"K06949",334,116,50,161,110,190,43,17,2,163,172,234,232,258,170,144,140,106
"K06959",76,40,26,35,44,53,26,14,2,74,48,60,135,144,90,60,60,71
"K06960",5233,2226,764,2485,3063,3339,539,354,74,4809,3617,3692,4058,3624,2919,3270,3479,3362
"K06962",1447,518,170,518,626,736,178,102,34,1203,875,917,1113,899,569,543,644,540
"K06971",634,256,76,456,441,508,62,62,14,1554,900,803,812,726,417,682,858,700
"K06972",6102,4308,2806,4652,5422,4829,2764,1542,701,6712,5188,5984,5702,5285,4484,5949,5129,4926
"K06978",220,174,90,180,218,220,94,68,38,371,243,224,379,352,226,234,232,269
"K06980",288,135,76,193,193,230,71,39,26,370,216,235,302,259,189,233,196,205
"K06985",141,36,34,78,78,86,48,16,12,155,109,124,170,184,92,116,107,101
"K06987",828,284,116,206,217,234,42,24,8,241,177,261,276,200,164,131,112,179
"K06991",48,20,14,21,22,20,10,4,4,42,31,25,66,40,28,27,27,24
"K06997",737,226,78,363,348,511,53,39,2,856,654,583,561,437,276,312,369,271
"K06998",171,81,24,74,113,118,20,4,0,162,97,126,120,109,80,69,106,68
"K06999",207,93,42,164,136,161,70,30,8,390,190,236,313,264,179,154,219,189
"K07015",525,202,74,277,324,392,59,34,12,420,377,303,465,384,230,245,294,223
"K07027",221,77,27,91,130,182,19,6,0,244,186,185,123,125,82,112,75,75
"K07029",74,63,2,46,44,66,8,6,0,85,70,72,94,72,55,45,51,67
"K07037",445,183,71,184,202,236,48,12,8,182,173,186,315,289,232,108,160,156
"K07038",66,18,12,49,79,69,10,4,0,42,25,50,43,42,31,33,26,14
"K07040",1027,394,77,468,569,770,58,39,5,1085,796,787,904,801,441,534,580,541
"K07042",586,251,51,272,269,369,44,23,2,862,553,478,775,731,422,350,421,358
"K07052",903,368,141,416,490,548,62,71,15,747,663,721,766,617,383,460,412,440
"K07056",476,145,60,153,158,209,14,24,2,133,106,120,280,232,132,134,106,104
"K07058",8,15,0,9,24,14,0,0,0,22,20,12,23,16,11,20,28,16
"K07066",30,15,8,18,19,14,4,0,1,25,14,15,19,41,16,15,24,20
"K07071",538,277,132,288,297,385,143,92,40,536,357,376,485,510,361,280,357,302
"K07075",6,2,2,6,5,3,0,0,0,4,2,7,2,11,4,10,3,8
"K07079",3812,1366,457,1397,1654,2011,485,295,54,2706,2211,2160,3150,2668,1665,1974,2140,2099
"K07080",1058,357,158,297,406,410,124,84,20,397,276,237,549,495,317,290,272,363
"K07082",2037,983,481,906,1172,1145,297,150,58,1279,1008,1056,1208,1040,739,882,890,772
"K07089",93,43,22,101,108,114,30,6,6,126,86,120,134,136,90,79,114,86
"K07090",2008,1010,340,669,891,1032,345,178,36,1346,1046,982,1835,1758,1076,832,887,878
"K07093",1340,542,166,485,652,597,250,156,30,1252,1113,1142,1898,1716,1096,886,925,827
"K07098",478,191,25,237,234,467,28,28,6,782,504,538,657,545,222,327,395,345
"K07100",28,16,14,5,18,7,10,7,10,16,12,10,28,28,12,14,14,4
"K07101",55,26,8,24,32,21,6,10,2,107,63,121,84,42,41,77,62,32
"K07106",444,182,108,203,250,255,77,72,26,392,321,269,430,295,235,323,290,250
"K07107",526,216,83,218,291,343,103,43,24,532,396,398,574,447,340,264,322,277
"K07114",1057,521,310,555,647,700,231,148,82,864,719,830,912,759,589,792,689,586
"K07124",249,78,25,124,144,111,39,24,6,587,508,436,465,331,211,358,413,341
"K07147",616,258,115,278,376,344,203,97,46,757,568,482,705,665,475,607,599,510
"K07157",2880,1045,291,1415,1547,2176,246,165,12,3593,2597,2588,2675,2235,1310,1449,1938,1394
"K07171",485,179,27,250,234,384,29,25,2,805,604,557,662,485,241,276,378,274
"K07192",1916,906,561,879,966,898,448,261,115,1519,1259,1218,1657,1375,1209,1620,1622,1473
"K07240",54,42,4,31,40,51,8,10,2,46,34,66,51,52,35,44,51,37
"K07242",276,112,60,173,197,243,45,18,8,316,245,195,316,261,169,216,281,199
"K07253",328,184,60,209,244,237,90,55,18,402,280,301,368,273,203,307,305,281
"K07259",391,198,80,269,331,363,91,50,14,400,361,384,465,358,280,363,293,335
"K07260",259,111,23,141,165,187,41,36,8,189,170,179,309,215,171,180,182,144
"K07263",1048,598,330,612,743,769,225,180,40,1076,822,770,996,786,602,864,861,814
"K07277",1337,607,283,841,868,1095,219,120,44,1774,1439,1137,1515,1487,895,926,1059,845
"K07282",988,436,218,575,634,722,183,107,32,958,817,652,1126,926,598,719,688,602
"K07300",690,302,131,385,455,469,122,72,32,722,519,491,1010,743,537,456,484,450
"K07301",303,127,24,124,196,197,31,38,4,224,157,176,271,220,147,107,97,106
"K07304",643,413,376,481,493,464,339,233,143,951,691,582,1020,873,648,888,749,741
"K07305",945,390,244,467,584,528,116,90,34,578,425,326,460,379,325,334,308,333
"K07313",995,363,126,331,391,516,116,62,6,732,589,514,860,821,448,446,554,524
"K07315",4753,2172,919,2304,2768,3148,792,496,149,4371,3048,3056,4977,4355,2751,2951,3133,2735
"K07317",131,53,6,73,84,78,22,16,6,129,91,93,184,127,87,91,105,85
"K07335",178,113,44,121,138,143,60,10,16,232,105,102,190,167,132,170,164,189
"K07336",1088,351,122,458,533,568,111,48,0,1330,773,744,1552,1070,711,995,1082,942
"K07340",276,98,16,155,207,217,34,22,2,424,307,326,409,316,157,214,322,213
"K07390",4463,2124,936,2183,2702,2785,830,459,130,2911,2465,2362,3156,2691,1916,2510,2368,2554
